"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
6,275,37607,TRUE,-2.1,0.44,5.01,-1.07,2,21,0,0,1,5,0,2,0,5,1,0,2,0,0,0,0,0
8,275,37607,FALSE,0,0.44,5.01,0,2,21,0,0,1,5,0,2,0,5,1,0,2,0,0,0,0,0
9,275,37607,FALSE,0,0.44,5.01,0,2,21,0,0,1,5,0,2,0,5,1,0,2,0,0,0,0,0
10,275,37607,FALSE,0,0.44,5.01,0,2,21,0,0,1,5,0,2,0,5,1,0,2,0,0,0,0,0
11,275,37607,TRUE,3.3,0.92,5.39,0.38,4,26,0,0,2,8,0,2,0,6,3,0,2,0,0,0,0,0
12,275,37607,TRUE,-0.5,0.72,4.75,-0.64,4,26,0,0,2,8,0,2,0,6,3,0,2,0,0,0,0,0
13,275,37607,FALSE,0,0.72,4.75,0,4,26,0,0,2,8,0,2,0,6,4,0,2,0,0,0,0,0
14,275,37607,TRUE,6.4,1.43,5.99,1.24,4,27,1,0,2,8,0,2,0,7,4,0,2,0,0,0,0,0
15,275,37607,TRUE,-0.5,1.22,4.78,-1.21,4,30,1,0,2,8,0,2,0,9,6,0,3,0,0,0,0,0
16,275,37607,FALSE,0,1.22,4.78,0,4,30,1,0,2,8,0,2,0,9,6,0,3,0,0,0,0,0
17,275,37607,FALSE,0,1.22,4.78,0,4,30,1,0,2,8,0,2,0,9,6,0,3,0,0,0,0,0
18,275,37607,FALSE,0,1.22,4.78,0,4,30,1,0,2,8,0,2,0,9,6,0,3,0,0,0,0,0
19,275,37607,TRUE,1.2,1.22,4.87,0.09,6,33,1,0,2,9,0,3,0,11,7,0,4,0,0,0,0,0
20,275,37607,TRUE,0.2,1.13,4.7,-0.17,8,34,1,0,2,9,0,3,0,11,8,0,4,0,0,0,0,0
21,275,37607,TRUE,7.7,1.68,5.98,1.28,11,36,1,0,3,10,0,3,0,14,8,0,4,0,0,0,0,0
22,275,37607,TRUE,9.4,2.27,6.6,0.62,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
23,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
24,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
25,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
26,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
27,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
28,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
29,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
30,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
31,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
32,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
33,275,37607,FALSE,0,2.27,6.6,0,11,39,2,0,3,11,0,3,0,17,9,0,4,0,0,0,0,0
34,275,37607,TRUE,1.1,2.19,5.34,-1.26,12,41,2,0,3,11,0,3,0,18,10,0,4,0,0,0,0,0
35,275,37607,TRUE,0.7,2.09,5.29,-0.05,12,50,2,0,3,11,0,3,0,20,10,0,4,0,0,0,0,0
36,275,37607,TRUE,3.7,2.19,5.79,0.5,12,52,2,0,3,13,0,3,0,22,11,0,4,0,0,0,0,0
37,275,37607,FALSE,0,2.19,5.79,0,12,52,2,0,3,13,0,3,0,22,11,0,4,0,0,0,0,0
38,275,37607,TRUE,3.6,2.27,5.79,0,12,52,2,0,4,15,0,3,0,23,12,0,4,0,0,0,0,0
0,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,264,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,284,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,284,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,284,37608,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,284,37608,TRUE,2.4,2.4,3.64,-0.36,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,284,37608,FALSE,0,2.4,3.64,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,284,37608,FALSE,0,2.4,3.64,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,284,37608,FALSE,0,2.4,3.64,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30,284,37608,FALSE,0,2.4,3.64,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,284,37608,TRUE,3.2,2.8,3.7,0.06,0,4,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0
32,284,37608,FALSE,0,2.8,3.7,0,0,4,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0
33,284,37608,TRUE,-0.5,1.7,3.12,-0.58,2,9,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0
34,284,37608,FALSE,0,1.7,3.12,0,2,9,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0
35,284,37608,FALSE,0,1.7,3.12,0,2,9,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0
36,284,37608,TRUE,1.1,1.55,3.32,0.2,2,11,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0
37,284,37608,TRUE,3.4,1.92,3.74,0.42,2,11,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0
38,284,37608,FALSE,0,1.92,3.74,0,2,11,0,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0
0,267,37623,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,267,37623,TRUE,-1.2,-1.2,4.1,-2.9,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
2,267,37623,TRUE,-1.2,-1.2,2.12,-1.98,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
3,267,37623,FALSE,0,-1.2,2.12,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
4,267,37623,FALSE,0,-1.2,2.12,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
5,267,37623,FALSE,0,-1.2,2.12,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
6,267,37623,FALSE,0,-1.2,2.12,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
8,267,37623,FALSE,0,-1.2,2.12,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
9,267,37623,FALSE,0,-1.2,2.12,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
10,267,37623,FALSE,0,-1.2,2.12,0,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
11,267,37623,TRUE,0,-0.8,1.67,-0.45,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
12,267,37623,TRUE,-0.3,-0.68,1.59,-0.08,0,7,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
13,267,37623,TRUE,4.2,0.3,2.47,0.88,1,12,0,1,0,0,0,1,0,3,7,0,0,0,0,0,0,0
14,267,37623,TRUE,2.5,0.67,2.34,-0.13,3,16,0,1,0,1,0,2,0,3,8,0,1,0,1,0,0,0
15,267,37623,TRUE,-3.6,0.06,1.19,-1.15,3,18,0,1,0,1,0,2,0,3,10,0,2,0,1,0,0,0
16,267,37623,TRUE,3.1,0.44,2.33,1.14,3,18,0,1,0,1,0,2,0,3,10,0,2,0,1,0,0,0
17,267,37623,TRUE,2.6,0.68,2.32,-0.01,3,25,0,1,1,1,0,2,0,7,10,0,2,0,1,0,0,0
18,267,37623,TRUE,-0.4,0.57,1.87,-0.45,5,27,0,1,1,1,0,2,0,8,11,0,3,0,1,0,0,0
19,267,37623,FALSE,0,0.57,1.87,0,5,27,0,1,1,1,0,2,0,8,11,0,3,0,1,0,0,0
20,267,37623,TRUE,5.9,1.05,2.98,1.11,6,30,0,1,1,1,0,2,0,12,12,0,3,0,1,0,0,0
21,267,37623,TRUE,1.4,1.08,2.3,-0.68,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
22,267,37623,FALSE,0,1.08,2.3,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
23,267,37623,FALSE,0,1.08,2.3,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
24,267,37623,FALSE,0,1.08,2.3,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
25,267,37623,FALSE,0,1.08,2.3,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
26,267,37623,FALSE,0,1.08,2.3,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
27,267,37623,TRUE,0,1,2.08,-0.22,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
28,267,37623,FALSE,0,1,2.08,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
29,267,37623,FALSE,0,1,2.08,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
30,267,37623,FALSE,0,1,2.08,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
31,267,37623,FALSE,0,1,2.08,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
32,267,37623,FALSE,0,1,2.08,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
33,267,37623,FALSE,0,1,2.08,0,6,31,0,1,1,1,0,2,0,13,12,0,3,0,1,0,0,0
34,267,37623,TRUE,3.1,1.15,2.5,0.42,6,32,0,1,1,1,0,2,0,15,12,0,3,0,1,0,0,0
35,267,37623,FALSE,0,1.15,2.5,0,6,32,0,1,1,1,0,2,0,15,12,0,3,0,1,0,0,0
36,267,37623,TRUE,-0.8,1.02,1.88,-0.62,6,33,0,1,1,1,0,2,0,15,13,0,3,0,1,0,0,0
37,267,37623,FALSE,0,1.02,1.88,0,6,33,0,1,1,1,0,2,0,15,13,0,3,0,1,0,0,0
38,267,37623,FALSE,0,1.02,1.88,0,6,33,0,1,1,1,0,2,0,15,13,0,3,0,1,0,0,0
0,267,37627,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,267,37627,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,267,37627,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,37627,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,267,37644,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,303,37644,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,303,37644,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,303,37644,TRUE,0,0,7.45,-2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,303,37644,TRUE,10.1,5.05,10.08,2.63,2,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
5,303,37644,TRUE,1.1,3.73,8.67,-1.41,4,3,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0
6,303,37644,TRUE,-0.3,2.72,8.12,-0.55,4,4,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0
8,303,37644,TRUE,4.7,3.12,8.77,0.65,5,4,0,0,1,1,0,1,0,3,0,0,1,0,2,0,0,0
9,303,37644,TRUE,8,3.93,9.73,0.96,7,6,0,0,1,2,0,1,0,5,3,0,1,0,3,0,0,0
10,303,37644,TRUE,-3.4,2.88,7.73,-2,11,11,0,0,1,3,0,1,0,7,5,0,2,1,3,0,0,0
11,303,37644,FALSE,0,2.88,7.73,0,11,11,0,0,1,3,0,1,0,7,5,0,2,1,3,0,0,0
12,303,37644,TRUE,5.2,3.17,9.04,1.31,11,11,0,0,1,3,0,1,0,7,5,0,2,1,3,0,0,0
13,303,37644,FALSE,0,3.17,9.04,0,15,14,0,0,2,5,0,1,0,8,5,0,2,1,3,0,0,0
14,303,37644,TRUE,-0.2,2.8,8.07,-0.97,17,18,0,0,2,5,0,1,0,8,5,0,2,1,3,0,0,0
15,303,37644,TRUE,7.4,3.26,9.31,1.24,17,19,0,0,3,5,0,1,0,9,5,0,2,1,4,0,0,0
16,303,37644,TRUE,3.9,3.32,8.97,-0.34,17,19,0,0,3,5,0,1,0,9,5,0,2,1,4,0,0,0
17,303,37644,FALSE,0,3.32,8.97,0,17,21,0,0,3,5,0,1,0,9,6,0,2,1,5,0,0,0
18,303,37644,TRUE,6.9,3.62,9.61,0.64,19,24,0,0,4,6,0,1,0,12,6,0,2,1,5,0,0,0
19,303,37644,TRUE,6.8,3.86,9.65,0.04,21,26,0,0,6,7,0,2,0,13,7,0,3,1,6,0,0,0
20,303,37644,TRUE,7.2,4.1,9.94,0.29,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
21,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
22,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
23,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
24,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
25,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
26,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
27,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
28,303,37644,FALSE,0,4.1,9.94,0,22,26,0,0,6,7,0,2,0,14,7,0,3,1,7,0,0,0
29,303,37644,TRUE,5.1,4.17,9.46,-0.48,23,34,0,0,6,8,0,2,0,18,8,0,3,1,7,0,0,0
30,303,37644,TRUE,0.8,3.96,8.77,-0.69,26,36,0,0,6,9,0,2,0,19,9,0,4,1,7,0,0,0
31,303,37644,TRUE,7.3,4.16,9.81,1.04,28,39,0,0,7,9,0,2,0,20,10,0,4,1,8,0,0,0
32,303,37644,TRUE,2.7,4.08,9.16,-0.65,31,39,0,0,7,9,0,2,0,21,11,0,4,1,8,0,0,0
33,303,37644,TRUE,2.8,4.01,9.22,0.06,33,41,0,0,9,10,0,2,0,22,11,0,5,1,8,0,0,0
34,303,37644,TRUE,1.4,3.88,8.91,-0.31,34,45,0,0,9,12,0,2,0,23,13,0,5,1,8,0,0,0
35,303,37644,TRUE,-0.3,3.68,8.64,-0.27,34,46,0,0,9,12,0,2,0,23,13,0,5,1,8,0,0,0
36,303,37644,FALSE,0,3.68,8.64,0,34,46,0,0,9,12,0,2,0,23,13,0,5,1,8,0,0,0
37,303,37644,TRUE,-5,3.29,7.71,-0.93,34,46,0,0,9,12,0,2,0,23,13,0,5,2,8,0,0,0
38,303,37644,FALSE,0,3.29,7.71,0,34,46,0,0,9,12,0,2,0,23,13,0,5,2,8,0,0,0
0,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,267,37645,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,314,37646,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,314,37646,TRUE,4.3,4.3,6.58,1.58,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,314,37646,TRUE,-0.7,1.8,5.76,-0.82,2,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3,314,37646,TRUE,1,1.53,5.66,-0.1,3,11,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0
4,314,37646,TRUE,5,2.4,6.81,1.15,4,14,0,0,0,0,0,0,0,4,2,0,2,0,2,0,0,0
5,314,37646,TRUE,1.6,2.24,6.33,-0.48,6,16,0,0,0,0,0,0,0,5,3,0,2,0,2,0,0,0
6,314,37646,TRUE,0.9,2.02,6.13,-0.2,8,17,0,0,0,1,0,0,0,5,4,0,2,0,2,0,0,0
8,314,37646,FALSE,0,1.85,5.99,0,10,19,0,0,0,1,0,0,0,7,6,0,3,0,2,0,0,0
9,314,37646,TRUE,0.6,1.69,5.77,-0.22,11,22,0,0,1,1,0,0,0,7,6,0,3,0,2,0,0,0
10,314,37646,TRUE,5,2.06,6.69,0.92,11,22,0,0,1,1,0,0,0,7,6,0,3,0,3,0,0,0
11,314,37646,TRUE,3.1,2.16,6.53,-0.16,12,30,0,0,1,1,0,0,0,7,6,0,3,0,4,0,0,0
12,314,37646,TRUE,10.1,2.88,8.12,1.59,12,30,0,0,1,1,0,0,0,7,6,0,3,0,4,0,0,0
13,314,37646,TRUE,2.2,2.82,7,-1.12,14,30,0,0,1,1,0,0,0,11,7,0,3,0,5,0,0,0
14,314,37646,TRUE,-0.8,2.54,6.44,-0.56,14,31,0,0,1,1,0,0,0,11,8,0,3,0,5,0,0,0
15,314,37646,TRUE,1.3,2.45,6.62,0.18,14,35,0,0,1,1,0,0,0,11,9,0,4,0,6,0,0,0
16,314,37646,TRUE,4.5,2.59,7.3,0.68,14,35,0,0,1,1,0,0,0,11,9,0,4,0,6,0,0,0
17,314,37646,TRUE,0.9,2.48,6.63,-0.67,15,36,0,0,1,1,0,0,0,12,12,0,4,0,7,0,0,0
18,314,37646,TRUE,-3.4,2.13,5.89,-0.74,15,39,0,0,1,1,0,0,0,12,13,0,5,0,7,0,0,0
19,314,37646,TRUE,7.2,2.41,7.62,1.73,16,39,0,0,1,1,0,0,0,13,13,0,5,0,8,0,0,0
20,314,37646,TRUE,4.1,2.5,7.28,-0.34,16,41,0,0,1,1,0,0,0,14,13,0,6,0,9,0,0,0
21,314,37646,FALSE,0,2.5,7.28,0,16,41,0,0,1,1,0,0,0,14,13,0,6,0,9,0,0,0
22,314,37646,TRUE,4.1,2.58,7.32,0.04,18,44,0,0,1,1,0,0,0,14,15,0,6,0,10,0,0,0
23,314,37646,TRUE,7.4,2.81,8.03,0.71,20,45,0,0,1,1,0,0,0,15,15,0,6,0,11,0,0,0
24,314,37646,TRUE,-0.3,2.67,6.78,-1.25,20,46,0,0,1,1,0,0,0,15,15,0,6,0,11,0,0,0
25,314,37646,TRUE,-2.2,2.46,6.36,-0.42,20,50,0,0,1,1,0,0,0,15,17,0,6,0,11,0,0,0
26,314,37646,TRUE,-0.8,2.32,6.58,0.22,20,51,0,0,1,1,0,0,0,15,18,0,6,0,11,0,0,0
27,314,37646,TRUE,7,2.51,7.95,1.37,20,54,0,0,1,2,1,0,0,16,19,0,7,0,11,0,0,0
28,314,37646,TRUE,-1.1,2.37,6.56,-1.39,21,56,0,0,1,2,1,0,0,16,21,0,7,0,11,0,0,0
29,314,37646,TRUE,3.1,2.4,7.2,0.64,21,57,0,0,1,2,1,0,0,18,21,0,7,0,11,0,0,0
30,314,37646,TRUE,1.1,2.35,6.89,-0.31,21,59,0,0,1,2,1,0,0,19,21,0,7,0,11,0,0,0
31,314,37646,TRUE,5.2,2.45,7.54,0.65,22,60,1,0,1,2,1,0,0,19,21,0,7,0,11,0,0,0
32,314,37646,TRUE,0.5,2.38,6.83,-0.71,23,60,1,0,1,2,1,0,0,19,21,0,7,0,11,0,0,0
33,314,37646,TRUE,2.6,2.39,7.19,0.36,23,61,1,0,1,2,1,0,0,21,22,0,7,0,11,0,0,0
34,314,37646,TRUE,1.2,2.35,6.91,-0.28,24,61,1,0,1,2,1,1,0,22,23,0,7,0,11,0,0,0
35,314,37646,TRUE,2.5,2.35,7.16,0.25,24,64,1,0,1,2,1,1,0,24,23,0,7,0,11,0,0,0
36,314,37646,TRUE,3.8,2.39,7.39,0.23,26,66,1,0,1,2,1,1,0,26,23,0,7,0,11,0,0,0
37,314,37646,TRUE,4.9,2.46,7.64,0.25,27,67,1,0,1,2,1,1,0,27,23,0,8,0,12,0,0,0
38,314,37646,TRUE,2.9,2.47,7.32,-0.32,27,67,1,0,1,2,1,1,0,29,24,0,8,0,12,0,0,0
0,293,37652,FALSE,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,293,37652,FALSE,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,293,37652,TRUE,2.2,2.2,6.81,-1.19,3,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
